ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region,year,month,month_name
TCKT_097560,2023-08-01 01:43:07,CUST_05272,non_profit,chat,data_export,account_access,low,in_progress,gold,29.91,0,very_negative,1,0,api_client,LATAM,2023,8,August
TCKT_022993,2023-02-10 03:52:34,CUST_07629,non_profit,email,analytics_dashboard,how_to,low,resolved,gold,57.23,0,very_positive,0,0,api_client,MEA,2023,2,February
TCKT_003232,2023-08-28 20:51:09,CUST_04779,small_business,chat,login_auth,security_concern,medium,resolved,standard,40.39,0,neutral,3,0,web,MEA,2023,8,August
TCKT_041996,2025-11-21 13:30:46,CUST_01733,education,web_form,api_integration,performance,high,on_hold,standard,29.91,0,very_positive,5,1,web,MEA,2025,11,November
TCKT_049188,2025-01-04 02:38:16,CUST_09591,small_business,chat,login_auth,bug,low,resolved,standard,53.45,0,positive,0,0,api_client,APAC,2025,1,January
TCKT_022515,2025-09-22 05:34:47,CUST_02808,small_business,email,api_integration,billing_problem,medium,in_progress,standard,29.91,0,negative,0,0,ios,EU,2025,9,September
TCKT_021326,2024-05-20 06:14:51,CUST_08387,individual,web_form,login_auth,performance,low,in_progress,standard,29.91,0,negative,3,0,api_client,EU,2024,5,May
TCKT_086234,2022-12-18 10:54:07,CUST_03911,enterprise,web_form,billing,performance,low,in_progress,platinum,29.91,1,neutral,4,0,desktop_app,MEA,2022,12,December
TCKT_088127,2023-06-02 03:50:39,CUST_01621,non_profit,web_form,api_integration,account_access,low,resolved,standard,27.47,0,negative,2,1,ios,APAC,2023,6,June
TCKT_029824,2023-11-27 03:03:11,CUST_09753,education,web_form,mobile_app,how_to,high,on_hold,platinum,29.91,0,negative,2,0,web,MEA,2023,11,November
TCKT_092485,2025-05-24 13:54:56,CUST_05018,non_profit,phone_transcript,billing,bug,medium,on_hold,standard,29.91,0,neutral,4,0,desktop_app,EU,2025,5,May
TCKT_068425,2022-03-20 11:27:00,CUST_06822,enterprise,web_form,analytics_dashboard,performance,medium,on_hold,gold,29.91,0,neutral,0,0,android,LATAM,2022,3,March
TCKT_064484,2023-09-20 08:21:07,CUST_04964,small_business,chat,notifications,how_to,medium,resolved,standard,23.78,0,positive,4,1,desktop_app,APAC,2023,9,September
TCKT_051020,2024-06-10 05:16:01,CUST_08615,small_business,chat,api_integration,how_to,low,open,standard,29.91,0,negative,2,0,desktop_app,MEA,2024,6,June
TCKT_026754,2022-12-02 00:36:32,CUST_02156,non_profit,chat,data_export,account_access,low,resolved,platinum,49.95,0,very_positive,5,1,api_client,MEA,2022,12,December
TCKT_049964,2024-03-11 11:37:29,CUST_03202,individual,web_form,analytics_dashboard,account_access,low,resolved,standard,15.71,1,neutral,3,1,desktop_app,EU,2024,3,March
TCKT_042732,2024-02-28 14:33:37,CUST_09888,individual,chat,billing,security_concern,medium,closed_no_action,gold,166.3,0,neutral,0,1,desktop_app,APAC,2024,2,February
TCKT_029057,2022-01-03 20:11:02,CUST_01786,education,email,notifications,account_access,low,in_progress,standard,29.91,0,negative,2,0,web,APAC,2022,1,January
TCKT_055318,2024-10-03 21:05:36,CUST_02124,small_business,in_app,data_export,security_concern,low,resolved,gold,18.09,0,negative,0,0,android,Unknown,2024,10,October
TCKT_035497,2023-07-27 02:56:25,CUST_02932,enterprise,web_form,login_auth,how_to,urgent,resolved,gold,4.84,0,very_positive,5,0,ios,EU,2023,7,July
TCKT_056338,2023-06-04 14:20:43,CUST_07331,small_business,web_form,notifications,feature_request,medium,resolved,standard,30.9,0,neutral,3,1,api_client,Unknown,2023,6,June
TCKT_079278,2025-11-16 18:34:21,CUST_03060,small_business,in_app,data_export,account_access,low,resolved,platinum,20.91,0,negative,3,0,web,APAC,2025,11,November
TCKT_005465,2024-01-15 18:00:44,CUST_04093,small_business,phone_transcript,analytics_dashboard,security_concern,high,resolved,platinum,5.1,0,negative,0,0,ios,APAC,2024,1,January
TCKT_070156,2024-09-29 22:42:48,CUST_07495,non_profit,web_form,notifications,bug,low,open,gold,29.91,0,negative,2,0,ios,MEA,2024,9,September
TCKT_070670,2022-03-02 16:29:34,CUST_02927,small_business,email,mobile_app,performance,medium,in_progress,gold,29.91,0,negative,3,1,web,LATAM,2022,3,March
TCKT_056014,2022-02-24 23:48:57,CUST_07462,individual,email,login_auth,other,low,open,standard,29.91,0,negative,3,1,ios,Unknown,2022,2,February
TCKT_012086,2025-06-27 18:09:33,CUST_05705,education,chat,mobile_app,feature_request,low,resolved,standard,28.36,0,positive,5,0,api_client,LATAM,2025,6,June
TCKT_056819,2022-09-08 12:39:43,CUST_00784,education,web_form,data_export,security_concern,low,resolved,gold,43.51,0,positive,5,0,api_client,MEA,2022,9,September
TCKT_020001,2025-10-18 01:06:42,CUST_09862,individual,chat,mobile_app,how_to,medium,resolved,standard,23.04,0,neutral,0,0,web,EU,2025,10,October
TCKT_069067,2022-08-02 16:34:32,CUST_07139,education,web_form,data_export,account_access,high,open,gold,29.91,0,neutral,0,0,ios,APAC,2022,8,August
TCKT_050453,2022-07-21 18:22:51,CUST_03046,enterprise,chat,data_export,bug,low,resolved,standard,38.25,0,very_negative,2,0,android,LATAM,2022,7,July
TCKT_090710,2023-05-25 16:27:07,CUST_09412,education,in_app,login_auth,billing_problem,low,resolved,standard,29.93,0,positive,4,0,ios,APAC,2023,5,May
TCKT_052885,2022-07-06 11:32:52,CUST_06053,small_business,web_form,mobile_app,performance,high,resolved,standard,13.7,0,neutral,0,0,desktop_app,MEA,2022,7,July
TCKT_030964,2023-01-08 01:43:42,CUST_01999,non_profit,phone_transcript,notifications,account_access,medium,in_progress,platinum,29.91,0,neutral,4,0,desktop_app,APAC,2023,1,January
TCKT_034574,2025-08-03 08:38:21,CUST_05331,individual,web_form,notifications,billing_problem,low,resolved,standard,49.75,0,negative,3,1,ios,APAC,2025,8,August
TCKT_015295,2023-06-11 06:06:25,CUST_06604,individual,in_app,mobile_app,performance,low,closed_no_action,standard,140.86,1,negative,3,1,web,LATAM,2023,6,June
TCKT_027919,2024-08-30 17:51:58,CUST_01716,small_business,phone_transcript,analytics_dashboard,feature_request,urgent,closed_no_action,gold,111.36,0,neutral,0,1,web,LATAM,2024,8,August
TCKT_046121,2023-09-01 00:14:21,CUST_02804,education,email,login_auth,billing_problem,high,open,platinum,29.91,0,negative,0,0,ios,EU,2023,9,September
TCKT_035074,2024-04-07 12:33:34,CUST_08744,small_business,chat,analytics_dashboard,bug,low,resolved,standard,26.75,0,negative,2,0,desktop_app,APAC,2024,4,April
TCKT_010551,2022-10-21 08:03:54,CUST_04142,non_profit,email,login_auth,billing_problem,medium,closed_no_action,gold,217.06,0,negative,3,1,api_client,MEA,2022,10,October
TCKT_091128,2022-02-11 21:54:08,CUST_01789,enterprise,web_form,mobile_app,security_concern,medium,resolved,standard,12.11,0,very_negative,2,0,web,MEA,2022,2,February
TCKT_000691,2022-10-21 07:59:41,CUST_02385,small_business,web_form,data_export,feature_request,urgent,in_progress,standard,29.91,0,neutral,4,0,android,EU,2022,10,October
TCKT_077730,2024-03-24 08:09:38,CUST_09507,small_business,in_app,billing,billing_problem,low,resolved,standard,45.21,0,neutral,4,0,api_client,MEA,2024,3,March
TCKT_036097,2022-05-08 20:57:12,CUST_07308,small_business,chat,data_export,security_concern,high,resolved,gold,20.14,0,very_positive,5,0,web,APAC,2022,5,May
TCKT_065352,2022-07-25 07:11:44,CUST_04076,education,in_app,billing,other,medium,in_progress,gold,29.91,1,positive,4,0,android,APAC,2022,7,July
TCKT_011041,2023-01-17 15:57:00,CUST_02189,small_business,web_form,data_export,other,high,resolved,standard,3.06,0,neutral,0,0,android,LATAM,2023,1,January
TCKT_004222,2023-09-04 20:41:11,CUST_09481,non_profit,email,notifications,security_concern,low,closed_no_action,platinum,91.18,0,neutral,4,1,desktop_app,MEA,2023,9,September
TCKT_000822,2024-07-29 16:38:52,CUST_06183,education,phone_transcript,notifications,account_access,medium,open,standard,29.91,1,positive,4,0,ios,LATAM,2024,7,July
TCKT_038129,2022-03-24 11:07:11,CUST_09414,enterprise,email,analytics_dashboard,bug,low,in_progress,standard,29.91,0,neutral,0,0,android,EU,2022,3,March
TCKT_089152,2024-04-10 08:47:25,CUST_03540,enterprise,chat,data_export,bug,high,resolved,gold,10.93,0,negative,2,0,web,Unknown,2024,4,April
TCKT_029232,2024-03-30 22:34:15,CUST_09979,education,phone_transcript,login_auth,account_access,medium,resolved,standard,9.73,0,negative,0,0,api_client,Unknown,2024,3,March
TCKT_050557,2023-09-19 19:57:52,CUST_03895,individual,in_app,mobile_app,how_to,medium,resolved,standard,13.0,0,negative,0,0,android,EU,2023,9,September
TCKT_033685,2023-09-29 16:34:45,CUST_09183,non_profit,chat,billing,bug,low,in_progress,standard,29.91,0,neutral,3,0,api_client,Unknown,2023,9,September
TCKT_058754,2022-01-10 01:31:40,CUST_00899,enterprise,phone_transcript,data_export,billing_problem,low,on_hold,gold,29.91,0,very_positive,0,0,ios,APAC,2022,1,January
TCKT_027023,2025-08-12 23:39:22,CUST_00116,individual,web_form,notifications,bug,low,resolved,gold,11.96,0,neutral,4,0,desktop_app,Unknown,2025,8,August
TCKT_036906,2025-12-21 13:16:49,CUST_09723,small_business,web_form,data_export,bug,urgent,in_progress,gold,29.91,0,very_negative,1,1,web,LATAM,2025,12,December
TCKT_000271,2025-03-17 22:38:48,CUST_06643,enterprise,in_app,analytics_dashboard,account_access,medium,resolved,platinum,21.93,0,neutral,4,0,web,Unknown,2025,3,March
TCKT_008867,2024-01-09 03:26:31,CUST_04939,individual,web_form,billing,performance,medium,resolved,platinum,18.57,0,neutral,4,0,desktop_app,MEA,2024,1,January
TCKT_015007,2024-10-08 13:08:38,CUST_05661,enterprise,chat,billing,feature_request,low,resolved,gold,58.21,0,positive,0,0,api_client,Unknown,2024,10,October
TCKT_004689,2024-10-12 19:02:42,CUST_05730,education,chat,api_integration,billing_problem,medium,resolved,standard,5.27,0,neutral,3,0,ios,Unknown,2024,10,October
TCKT_081996,2022-09-20 10:39:34,CUST_07391,education,chat,notifications,other,medium,in_progress,standard,29.91,0,very_positive,5,0,ios,LATAM,2022,9,September
TCKT_084373,2025-11-19 11:17:31,CUST_04302,education,in_app,billing,feature_request,medium,on_hold,standard,29.91,0,neutral,4,0,desktop_app,APAC,2025,11,November
TCKT_002515,2024-01-01 17:07:27,CUST_06876,small_business,in_app,login_auth,billing_problem,low,on_hold,standard,29.91,0,negative,3,1,ios,EU,2024,1,January
TCKT_036400,2023-03-18 09:19:49,CUST_06386,individual,in_app,analytics_dashboard,security_concern,medium,in_progress,platinum,29.91,0,positive,5,1,web,LATAM,2023,3,March
TCKT_038869,2022-08-12 07:58:23,CUST_06080,small_business,chat,data_export,feature_request,low,resolved,standard,64.3,0,neutral,0,1,web,MEA,2022,8,August
TCKT_058245,2025-05-05 01:49:38,CUST_03573,education,web_form,notifications,performance,high,closed_no_action,standard,98.93,0,neutral,3,0,desktop_app,EU,2025,5,May
TCKT_030410,2023-07-14 08:49:07,CUST_01935,education,email,data_export,account_access,medium,resolved,standard,10.02,0,negative,3,0,ios,Unknown,2023,7,July
TCKT_054795,2023-10-11 11:42:34,CUST_07836,non_profit,web_form,data_export,bug,low,open,gold,29.91,0,negative,0,0,api_client,EU,2023,10,October
TCKT_019264,2024-12-26 20:35:36,CUST_05058,individual,email,billing,bug,medium,resolved,gold,41.68,0,neutral,3,1,api_client,APAC,2024,12,December
TCKT_083910,2023-08-23 12:02:03,CUST_05115,enterprise,chat,analytics_dashboard,security_concern,low,open,platinum,29.91,0,negative,2,0,android,EU,2023,8,August
TCKT_026974,2023-08-07 02:40:41,CUST_09682,enterprise,in_app,api_integration,performance,medium,closed_no_action,gold,39.92,0,neutral,0,0,desktop_app,APAC,2023,8,August
TCKT_007130,2025-12-26 05:31:52,CUST_07030,small_business,email,notifications,feature_request,low,resolved,platinum,13.53,0,neutral,0,0,ios,Unknown,2025,12,December
TCKT_007145,2023-04-23 01:40:22,CUST_09204,non_profit,web_form,data_export,performance,low,resolved,standard,47.72,0,negative,0,0,desktop_app,Unknown,2023,4,April
TCKT_045466,2024-11-25 02:05:17,CUST_09356,small_business,chat,analytics_dashboard,feature_request,low,resolved,gold,33.52,0,positive,4,0,desktop_app,MEA,2024,11,November
TCKT_001967,2023-06-29 14:00:35,CUST_01796,enterprise,in_app,api_integration,billing_problem,low,in_progress,standard,29.91,0,negative,2,0,api_client,EU,2023,6,June
TCKT_015153,2024-05-11 20:15:24,CUST_01778,small_business,chat,mobile_app,performance,high,resolved,gold,9.66,0,negative,2,0,ios,MEA,2024,5,May
TCKT_019114,2023-08-06 22:57:52,CUST_06707,enterprise,phone_transcript,mobile_app,how_to,high,open,standard,29.91,0,positive,5,1,api_client,Unknown,2023,8,August
TCKT_076207,2024-04-04 14:13:59,CUST_02077,education,web_form,mobile_app,other,low,on_hold,gold,29.91,0,neutral,3,0,api_client,Unknown,2024,4,April
TCKT_032142,2025-07-11 13:11:52,CUST_08263,education,email,notifications,how_to,medium,resolved,gold,21.78,0,neutral,3,0,web,Unknown,2025,7,July
TCKT_021935,2024-06-17 04:17:38,CUST_00153,individual,phone_transcript,billing,bug,low,in_progress,gold,29.91,0,very_negative,1,0,web,MEA,2024,6,June
TCKT_040360,2024-07-24 16:43:06,CUST_00896,enterprise,phone_transcript,api_integration,bug,high,resolved,standard,1.52,0,neutral,4,1,desktop_app,LATAM,2024,7,July
TCKT_053842,2022-08-31 01:33:49,CUST_07223,individual,email,analytics_dashboard,account_access,low,resolved,standard,43.9,0,very_negative,0,1,ios,MEA,2022,8,August
TCKT_009163,2024-02-22 15:32:37,CUST_09516,enterprise,email,data_export,feature_request,low,open,gold,29.91,0,neutral,0,0,ios,EU,2024,2,February
TCKT_087844,2025-04-11 14:22:18,CUST_09679,education,in_app,api_integration,how_to,low,resolved,gold,46.36,1,neutral,4,0,web,EU,2025,4,April
TCKT_037630,2023-02-13 04:07:16,CUST_02293,education,phone_transcript,notifications,how_to,medium,resolved,standard,37.91,0,neutral,3,0,web,MEA,2023,2,February
TCKT_083305,2022-04-23 16:58:39,CUST_04625,education,web_form,billing,billing_problem,medium,resolved,standard,10.04,0,positive,0,0,api_client,APAC,2022,4,April
TCKT_066270,2025-02-18 06:34:37,CUST_05796,non_profit,email,data_export,bug,low,resolved,platinum,48.81,0,neutral,0,1,ios,APAC,2025,2,February
TCKT_034654,2022-03-06 09:54:52,CUST_01481,enterprise,web_form,data_export,account_access,medium,in_progress,platinum,29.91,0,negative,2,0,ios,APAC,2022,3,March
TCKT_041963,2025-05-04 14:32:37,CUST_01636,individual,in_app,api_integration,performance,high,open,platinum,29.91,0,very_negative,1,1,android,LATAM,2025,5,May
TCKT_039591,2025-05-13 15:51:03,CUST_00129,education,phone_transcript,mobile_app,how_to,high,resolved,gold,18.3,0,very_positive,0,0,desktop_app,APAC,2025,5,May
TCKT_081036,2023-01-01 01:55:03,CUST_02687,non_profit,email,data_export,billing_problem,low,closed_no_action,standard,100.87,0,very_positive,5,0,desktop_app,APAC,2023,1,January
TCKT_010981,2024-10-04 03:36:41,CUST_06224,enterprise,phone_transcript,data_export,bug,low,resolved,platinum,48.69,0,neutral,3,0,android,Unknown,2024,10,October
TCKT_056300,2023-09-05 11:41:14,CUST_09373,education,phone_transcript,analytics_dashboard,bug,low,in_progress,standard,29.91,0,neutral,3,0,ios,Unknown,2023,9,September
TCKT_061549,2023-04-08 10:25:30,CUST_04152,individual,phone_transcript,analytics_dashboard,performance,high,resolved,standard,6.3,0,neutral,0,0,android,EU,2023,4,April
TCKT_088401,2022-11-18 08:42:56,CUST_00491,enterprise,web_form,billing,performance,medium,resolved,standard,25.48,0,neutral,3,0,ios,EU,2022,11,November
TCKT_044324,2024-09-19 16:40:04,CUST_05812,individual,in_app,notifications,how_to,medium,on_hold,gold,29.91,0,neutral,4,1,android,LATAM,2024,9,September
TCKT_055208,2022-01-12 16:08:29,CUST_08339,small_business,chat,api_integration,security_concern,low,resolved,standard,63.97,0,negative,2,0,web,APAC,2022,1,January
TCKT_053528,2023-10-30 02:57:48,CUST_01903,non_profit,email,data_export,performance,low,on_hold,standard,29.91,0,very_negative,1,0,android,LATAM,2023,10,October
TCKT_026971,2023-10-23 08:10:51,CUST_02639,non_profit,in_app,notifications,feature_request,high,open,standard,29.91,0,very_positive,5,0,web,EU,2023,10,October
TCKT_073218,2023-10-05 02:14:28,CUST_08806,individual,chat,mobile_app,billing_problem,high,open,standard,29.91,0,negative,0,0,desktop_app,EU,2023,10,October
TCKT_065891,2023-07-04 16:45:29,CUST_00011,enterprise,in_app,login_auth,other,high,closed_no_action,standard,226.23,0,negative,0,0,api_client,APAC,2023,7,July
TCKT_042222,2024-04-27 23:06:10,CUST_09747,non_profit,web_form,billing,billing_problem,high,resolved,gold,15.62,0,positive,0,0,web,Unknown,2024,4,April
TCKT_097866,2025-08-04 19:55:18,CUST_06717,non_profit,web_form,api_integration,how_to,low,resolved,gold,19.19,0,negative,3,0,desktop_app,EU,2025,8,August
TCKT_012251,2022-06-04 10:31:59,CUST_04421,individual,phone_transcript,notifications,other,low,resolved,gold,57.53,0,very_positive,0,1,android,EU,2022,6,June
TCKT_069437,2024-01-29 14:23:55,CUST_01685,education,in_app,notifications,other,low,resolved,gold,52.62,0,very_positive,0,0,api_client,LATAM,2024,1,January
TCKT_038433,2023-09-15 11:03:57,CUST_05068,individual,in_app,notifications,account_access,high,open,platinum,29.91,0,neutral,4,0,desktop_app,Unknown,2023,9,September
TCKT_040890,2025-10-28 16:23:54,CUST_07849,education,chat,notifications,feature_request,medium,resolved,gold,25.86,0,very_positive,0,0,desktop_app,MEA,2025,10,October
TCKT_030999,2024-04-27 06:29:43,CUST_09501,education,chat,data_export,other,high,resolved,platinum,18.88,0,neutral,0,0,desktop_app,EU,2024,4,April
TCKT_056146,2024-01-25 20:18:00,CUST_09395,individual,email,analytics_dashboard,how_to,medium,resolved,platinum,20.69,0,neutral,4,0,ios,LATAM,2024,1,January
TCKT_095414,2025-07-17 17:35:58,CUST_08095,non_profit,web_form,api_integration,how_to,urgent,closed_no_action,standard,156.28,0,positive,5,0,ios,LATAM,2025,7,July
TCKT_022156,2023-08-01 07:27:19,CUST_01006,small_business,chat,api_integration,other,high,resolved,standard,18.7,0,neutral,4,0,web,APAC,2023,8,August
TCKT_017614,2025-07-15 12:37:12,CUST_01714,small_business,in_app,mobile_app,performance,low,resolved,standard,16.99,0,positive,4,1,ios,Unknown,2025,7,July
TCKT_056444,2025-11-02 23:23:19,CUST_04818,small_business,chat,notifications,feature_request,medium,resolved,platinum,15.23,0,neutral,0,1,desktop_app,APAC,2025,11,November
TCKT_098400,2024-04-04 06:19:21,CUST_07210,enterprise,in_app,data_export,feature_request,low,in_progress,standard,29.91,1,negative,2,0,android,APAC,2024,4,April
TCKT_024053,2024-10-15 12:38:34,CUST_09490,non_profit,phone_transcript,api_integration,feature_request,medium,resolved,standard,6.6,0,neutral,0,0,android,Unknown,2024,10,October
