ticket_id,created_at,customer_id,Customer Segment,channel,Product Area,issue_type,priority,status,sla_plan,Resolution Time (Hours),customer_sentiment,CSAT Score,platform,region,year,month,month_name,day,ticket_age_days,resolution_bucket,csat_percent,region_grouped,sla_breached
TCKT_014199,2022-01-03 13:44:54,CUST_03082,Non_Profit,Phone_Transcript,Notifications,Bug,Urgent,On Hold,Standard,29.91,Very_Positive,5,Web,Latam,2022,1,January,3,1487,1–2 days,100.0,Latam,No
TCKT_087693,2022-01-03 13:53:46,CUST_01030,Non_Profit,Chat,Billing,How_To,Low,Resolved,Gold,38.99,Very_Positive,0,Desktop_App,Unknown,2022,1,January,3,1487,1–2 days,0.0,Unknown,No
TCKT_068809,2022-01-03 14:35:36,CUST_07828,Individual,Email,Api_Integration,How_To,High,Resolved,Standard,23.58,Positive,5,Ios,Unknown,2022,1,January,3,1487,12–24h,100.0,Unknown,No
TCKT_034282,2022-01-03 16:45:37,CUST_00134,Education,Web_Form,Mobile_App,Feature_Request,Urgent,Open,Gold,29.91,Neutral,4,Desktop_App,Unknown,2022,1,January,3,1487,1–2 days,80.0,Unknown,No
TCKT_001329,2022-01-03 16:53:17,CUST_07525,Individual,Chat,Data_Export,Bug,Medium,Open,Standard,29.91,Neutral,4,Ios,Eu,2022,1,January,3,1487,1–2 days,80.0,Eu,No
TCKT_008530,2022-01-03 17:28:45,CUST_08353,Education,Phone_Transcript,Mobile_App,Billing_Problem,High,On Hold,Platinum,29.91,Positive,5,Android,Latam,2022,1,January,3,1487,1–2 days,100.0,Latam,No
TCKT_057726,2022-01-03 17:34:32,CUST_00083,Enterprise,Email,Notifications,Billing_Problem,High,Resolved,Platinum,19.12,Very_Negative,0,Api_Client,Latam,2022,1,January,3,1487,12–24h,0.0,Latam,No
TCKT_089604,2022-01-03 18:35:04,CUST_07126,Individual,Phone_Transcript,Billing,Billing_Problem,High,Resolved,Platinum,20.52,Neutral,0,Android,Apac,2022,1,January,3,1487,12–24h,0.0,Apac,No
TCKT_063942,2022-01-03 18:40:13,CUST_06318,Education,Chat,Login_Auth,Bug,High,In Progress,Standard,29.91,Positive,4,Android,Unknown,2022,1,January,3,1487,1–2 days,80.0,Unknown,No
TCKT_058320,2022-01-03 19:07:31,CUST_03765,Individual,In_App,Login_Auth,Other,Low,Resolved,Gold,28.07,Positive,0,Android,Apac,2022,1,January,3,1487,1–2 days,0.0,Apac,No
TCKT_031370,2022-01-03 19:30:36,CUST_07642,Non_Profit,Phone_Transcript,Mobile_App,Feature_Request,Medium,Resolved,Standard,8.56,Neutral,3,Api_Client,Unknown,2022,1,January,3,1487,<12h,60.0,Unknown,No
TCKT_029057,2022-01-03 20:11:02,CUST_01786,Education,Email,Notifications,Account_Access,Low,In Progress,Standard,29.91,Negative,2,Web,Apac,2022,1,January,3,1487,1–2 days,40.0,Apac,No
TCKT_086811,2022-01-03 20:50:12,CUST_08414,Education,In_App,Billing,Other,Medium,In Progress,Standard,29.91,Positive,0,Web,Unknown,2022,1,January,3,1487,1–2 days,0.0,Unknown,No
TCKT_020283,2022-01-03 21:39:01,CUST_02665,Education,Email,Api_Integration,Security_Concern,High,Resolved,Standard,3.98,Negative,2,Web,Apac,2022,1,January,3,1487,<12h,40.0,Apac,No
TCKT_085585,2022-01-03 22:28:34,CUST_09903,Enterprise,Web_Form,Mobile_App,Account_Access,Low,Resolved,Gold,34.32,Very_Negative,1,Desktop_App,Mea,2022,1,January,3,1487,1–2 days,20.0,Mea,No
TCKT_034145,2022-01-03 22:41:24,CUST_00361,Non_Profit,Web_Form,Analytics_Dashboard,Account_Access,Medium,In Progress,Gold,29.91,Negative,3,Desktop_App,Mea,2022,1,January,3,1487,1–2 days,60.0,Mea,No
TCKT_031334,2022-01-03 22:51:54,CUST_08532,Small_Business,Web_Form,Analytics_Dashboard,How_To,High,Closed No Action,Standard,149.95,Neutral,0,Web,Apac,2022,1,January,3,1487,3–7 days,0.0,Apac,Yes
TCKT_035839,2022-01-03 23:32:00,CUST_06795,Education,Web_Form,Notifications,Performance,Medium,Open,Standard,29.91,Negative,3,Api_Client,Latam,2022,1,January,3,1487,1–2 days,60.0,Latam,No
TCKT_072819,2022-01-03 23:53:51,CUST_05571,Small_Business,Chat,Api_Integration,Performance,Low,In Progress,Standard,29.91,Very_Positive,0,Ios,Eu,2022,1,January,3,1487,1–2 days,0.0,Eu,No
TCKT_096953,2022-01-04 00:22:55,CUST_03280,Enterprise,In_App,Login_Auth,How_To,Low,Resolved,Gold,28.42,Very_Positive,5,Desktop_App,Latam,2022,1,January,4,1487,1–2 days,100.0,Latam,No
TCKT_029637,2022-01-04 00:42:45,CUST_05281,Education,Phone_Transcript,Data_Export,Performance,Urgent,In Progress,Gold,29.91,Very_Positive,0,Ios,Apac,2022,1,January,4,1487,1–2 days,0.0,Apac,No
TCKT_076306,2022-01-04 00:50:54,CUST_03036,Enterprise,Web_Form,Data_Export,Feature_Request,Medium,Closed No Action,Gold,184.5,Very_Positive,5,Desktop_App,Apac,2022,1,January,4,1487,7+ days,100.0,Apac,Yes
TCKT_059860,2022-01-04 00:51:15,CUST_02664,Small_Business,Phone_Transcript,Analytics_Dashboard,Security_Concern,Low,Closed No Action,Standard,91.94,Negative,0,Web,Latam,2022,1,January,4,1487,3–7 days,0.0,Latam,Yes
TCKT_005155,2022-01-04 01:13:28,CUST_02035,Enterprise,Web_Form,Notifications,Security_Concern,Medium,In Progress,Gold,29.91,Negative,2,Android,Unknown,2022,1,January,4,1487,1–2 days,40.0,Unknown,No
TCKT_093019,2022-01-04 01:44:23,CUST_07757,Education,Chat,Analytics_Dashboard,Other,Low,Open,Standard,29.91,Negative,3,Desktop_App,Eu,2022,1,January,4,1487,1–2 days,60.0,Eu,No
TCKT_011983,2022-01-04 02:15:52,CUST_08992,Non_Profit,Phone_Transcript,Data_Export,Other,Medium,Closed No Action,Gold,133.63,Negative,0,Android,Mea,2022,1,January,4,1487,3–7 days,0.0,Mea,Yes
TCKT_012283,2022-01-04 02:18:20,CUST_09040,Individual,Email,Mobile_App,Feature_Request,Low,Resolved,Standard,15.15,Very_Negative,0,Android,Eu,2022,1,January,4,1487,12–24h,0.0,Eu,No
TCKT_002885,2022-01-04 02:42:46,CUST_05879,Individual,Chat,Notifications,Performance,High,Closed No Action,Standard,212.8,Very_Positive,0,Web,Mea,2022,1,January,4,1487,7+ days,0.0,Mea,Yes
TCKT_041896,2022-01-04 04:10:23,CUST_02271,Individual,Email,Mobile_App,Feature_Request,High,Resolved,Standard,5.8,Positive,5,Desktop_App,Eu,2022,1,January,4,1487,<12h,100.0,Eu,No
TCKT_015682,2022-01-04 04:25:58,CUST_05539,Small_Business,In_App,Api_Integration,Other,Low,Resolved,Gold,21.09,Negative,3,Desktop_App,Mea,2022,1,January,4,1487,12–24h,60.0,Mea,No
TCKT_002182,2022-01-04 05:04:20,CUST_08455,Small_Business,Phone_Transcript,Mobile_App,Other,Medium,In Progress,Gold,29.91,Neutral,4,Api_Client,Unknown,2022,1,January,4,1487,1–2 days,80.0,Unknown,No
TCKT_034300,2022-01-04 05:10:05,CUST_07602,Education,In_App,Api_Integration,Account_Access,Low,Resolved,Standard,62.3,Neutral,0,Ios,Latam,2022,1,January,4,1487,2–3 days,0.0,Latam,Yes
TCKT_033045,2022-01-04 07:06:41,CUST_01736,Enterprise,Web_Form,Analytics_Dashboard,Account_Access,Low,In Progress,Platinum,29.91,Neutral,4,Api_Client,Latam,2022,1,January,4,1487,1–2 days,80.0,Latam,No
TCKT_079229,2022-01-04 07:29:35,CUST_03616,Individual,Web_Form,Data_Export,How_To,Medium,In Progress,Gold,29.91,Negative,0,Android,Unknown,2022,1,January,4,1487,1–2 days,0.0,Unknown,No
TCKT_077538,2022-01-04 07:31:59,CUST_05023,Education,Web_Form,Data_Export,Bug,Low,Closed No Action,Standard,61.63,Very_Positive,5,Desktop_App,Mea,2022,1,January,4,1487,2–3 days,100.0,Mea,Yes
TCKT_004220,2022-01-04 08:47:08,CUST_04934,Enterprise,Phone_Transcript,Api_Integration,Performance,Medium,Resolved,Standard,35.65,Negative,3,Desktop_App,Apac,2022,1,January,4,1487,1–2 days,60.0,Apac,No
TCKT_069800,2022-01-04 08:53:56,CUST_00972,Individual,Email,Api_Integration,Other,Urgent,Resolved,Standard,3.35,Negative,0,Api_Client,Latam,2022,1,January,4,1487,<12h,0.0,Latam,No
TCKT_094855,2022-01-04 09:07:29,CUST_01568,Non_Profit,Email,Analytics_Dashboard,Bug,Medium,In Progress,Standard,29.91,Positive,5,Desktop_App,Eu,2022,1,January,4,1487,1–2 days,100.0,Eu,No
TCKT_057784,2022-01-04 10:25:27,CUST_09125,Non_Profit,Email,Mobile_App,Performance,Low,Resolved,Gold,27.08,Negative,3,Web,Mea,2022,1,January,4,1487,1–2 days,60.0,Mea,No
TCKT_047327,2022-01-04 10:33:16,CUST_09842,Enterprise,In_App,Notifications,Billing_Problem,High,Resolved,Standard,1.46,Negative,3,Web,Mea,2022,1,January,4,1487,<12h,60.0,Mea,No
TCKT_047777,2022-01-04 11:33:12,CUST_06882,Enterprise,Email,Notifications,Feature_Request,High,Closed No Action,Standard,168.45,Neutral,4,Ios,Mea,2022,1,January,4,1487,7+ days,80.0,Mea,Yes
TCKT_015821,2022-01-04 11:55:29,CUST_02913,Individual,Chat,Billing,Bug,Low,Closed No Action,Standard,84.82,Negative,0,Android,Latam,2022,1,January,4,1487,3–7 days,0.0,Latam,Yes
TCKT_065344,2022-01-04 12:07:20,CUST_06315,Enterprise,Chat,Billing,Security_Concern,Low,Closed No Action,Gold,200.01,Negative,2,Web,Mea,2022,1,January,4,1487,7+ days,40.0,Mea,Yes
TCKT_022724,2022-01-04 12:08:39,CUST_04379,Enterprise,Email,Login_Auth,Performance,Low,Resolved,Gold,43.55,Positive,4,Web,Mea,2022,1,January,4,1487,1–2 days,80.0,Mea,No
TCKT_091185,2022-01-04 12:10:19,CUST_09997,Individual,In_App,Billing,Bug,Medium,In Progress,Standard,29.91,Very_Negative,1,Ios,Apac,2022,1,January,4,1487,1–2 days,20.0,Apac,No
TCKT_066588,2022-01-04 13:54:22,CUST_09354,Non_Profit,Email,Mobile_App,How_To,Low,On Hold,Gold,29.91,Neutral,4,Web,Mea,2022,1,January,4,1486,1–2 days,80.0,Mea,No
TCKT_017667,2022-01-04 13:57:52,CUST_09837,Individual,Phone_Transcript,Analytics_Dashboard,Other,High,Closed No Action,Standard,155.15,Negative,3,Web,Unknown,2022,1,January,4,1486,3–7 days,60.0,Unknown,Yes
TCKT_085388,2022-01-04 14:37:56,CUST_03372,Education,Chat,Mobile_App,Billing_Problem,Medium,On Hold,Standard,29.91,Positive,5,Android,Latam,2022,1,January,4,1486,1–2 days,100.0,Latam,No
TCKT_011987,2022-01-04 15:01:53,CUST_02276,Individual,In_App,Api_Integration,How_To,Medium,Resolved,Standard,25.4,Very_Negative,1,Ios,Apac,2022,1,January,4,1486,1–2 days,20.0,Apac,No
TCKT_024877,2022-01-04 15:11:19,CUST_03294,Education,Email,Mobile_App,How_To,Medium,Closed No Action,Platinum,183.35,Neutral,0,Web,Latam,2022,1,January,4,1486,7+ days,0.0,Latam,Yes
TCKT_002637,2022-01-04 15:17:12,CUST_05660,Education,Phone_Transcript,Login_Auth,Billing_Problem,High,In Progress,Platinum,29.91,Neutral,3,Desktop_App,Apac,2022,1,January,4,1486,1–2 days,60.0,Apac,No
TCKT_027349,2022-01-04 16:30:23,CUST_02050,Individual,Web_Form,Billing,How_To,High,On Hold,Standard,29.91,Very_Positive,0,Android,Apac,2022,1,January,4,1486,1–2 days,0.0,Apac,No
TCKT_044250,2022-01-04 16:30:45,CUST_03091,Education,In_App,Data_Export,Performance,High,Resolved,Standard,14.86,Neutral,4,Web,Unknown,2022,1,January,4,1486,12–24h,80.0,Unknown,No
TCKT_058971,2022-01-04 16:41:16,CUST_04503,Non_Profit,In_App,Api_Integration,Other,High,Open,Standard,29.91,Neutral,3,Android,Mea,2022,1,January,4,1486,1–2 days,60.0,Mea,No
TCKT_020908,2022-01-04 16:44:49,CUST_01426,Enterprise,Phone_Transcript,Mobile_App,How_To,Medium,Closed No Action,Gold,201.95,Positive,0,Web,Latam,2022,1,January,4,1486,7+ days,0.0,Latam,Yes
TCKT_058090,2022-01-04 16:56:43,CUST_00328,Small_Business,In_App,Mobile_App,Billing_Problem,High,Resolved,Standard,12.63,Very_Positive,5,Api_Client,Mea,2022,1,January,4,1486,12–24h,100.0,Mea,No
TCKT_077559,2022-01-04 17:05:36,CUST_08057,Non_Profit,In_App,Analytics_Dashboard,How_To,Medium,Closed No Action,Standard,43.99,Very_Positive,5,Desktop_App,Eu,2022,1,January,4,1486,1–2 days,100.0,Eu,No
TCKT_007068,2022-01-04 17:17:15,CUST_09619,Non_Profit,Web_Form,Notifications,Bug,Low,Open,Standard,29.91,Neutral,0,Ios,Latam,2022,1,January,4,1486,1–2 days,0.0,Latam,No
TCKT_037886,2022-01-04 17:28:39,CUST_08981,Individual,In_App,Data_Export,Other,Low,In Progress,Platinum,29.91,Neutral,4,Web,Unknown,2022,1,January,4,1486,1–2 days,80.0,Unknown,No
TCKT_046685,2022-01-04 17:45:18,CUST_08967,Non_Profit,Email,Analytics_Dashboard,Performance,Low,Resolved,Standard,10.89,Neutral,3,Android,Apac,2022,1,January,4,1486,<12h,60.0,Apac,No
TCKT_096876,2022-01-04 18:03:48,CUST_01171,Small_Business,Web_Form,Login_Auth,Security_Concern,Medium,Resolved,Standard,13.01,Very_Negative,1,Desktop_App,Unknown,2022,1,January,4,1486,12–24h,20.0,Unknown,No
TCKT_064004,2022-01-04 18:19:07,CUST_06241,Education,Phone_Transcript,Mobile_App,Performance,Medium,Closed No Action,Standard,50.2,Neutral,0,Api_Client,Apac,2022,1,January,4,1486,2–3 days,0.0,Apac,Yes
TCKT_013236,2022-01-04 18:47:27,CUST_02851,Education,Web_Form,Login_Auth,Security_Concern,Medium,Open,Gold,29.91,Very_Negative,0,Android,Mea,2022,1,January,4,1486,1–2 days,0.0,Mea,No
TCKT_005072,2022-01-04 19:06:46,CUST_09899,Enterprise,Email,Api_Integration,Feature_Request,Low,Resolved,Gold,45.11,Positive,5,Desktop_App,Apac,2022,1,January,4,1486,1–2 days,100.0,Apac,No
TCKT_045863,2022-01-04 19:16:26,CUST_05557,Education,Phone_Transcript,Login_Auth,How_To,Low,Resolved,Standard,70.14,Positive,5,Api_Client,Latam,2022,1,January,4,1486,2–3 days,100.0,Latam,Yes
TCKT_017064,2022-01-04 19:53:28,CUST_00509,Non_Profit,Email,Api_Integration,Performance,Low,In Progress,Standard,29.91,Negative,2,Desktop_App,Latam,2022,1,January,4,1486,1–2 days,40.0,Latam,No
TCKT_016987,2022-01-04 19:54:20,CUST_07133,Individual,Phone_Transcript,Mobile_App,Performance,Medium,On Hold,Platinum,29.91,Neutral,3,Desktop_App,Apac,2022,1,January,4,1486,1–2 days,60.0,Apac,No
TCKT_041652,2022-01-04 20:24:28,CUST_02453,Individual,Email,Api_Integration,Security_Concern,Low,In Progress,Platinum,29.91,Very_Negative,0,Web,Unknown,2022,1,January,4,1486,1–2 days,0.0,Unknown,No
TCKT_019860,2022-01-04 20:35:16,CUST_06272,Enterprise,In_App,Api_Integration,Feature_Request,Medium,Closed No Action,Gold,41.12,Very_Positive,0,Android,Mea,2022,1,January,4,1486,1–2 days,0.0,Mea,No
TCKT_039350,2022-01-04 20:54:40,CUST_00472,Individual,Phone_Transcript,Mobile_App,Security_Concern,Medium,Resolved,Standard,41.48,Neutral,4,Android,Latam,2022,1,January,4,1486,1–2 days,80.0,Latam,No
TCKT_052973,2022-01-04 21:16:00,CUST_00872,Small_Business,Chat,Notifications,Account_Access,Medium,Resolved,Standard,30.02,Positive,0,Ios,Latam,2022,1,January,4,1486,1–2 days,0.0,Latam,No
TCKT_052589,2022-01-04 22:12:15,CUST_04344,Education,Web_Form,Analytics_Dashboard,How_To,Low,Resolved,Standard,30.86,Positive,4,Web,Mea,2022,1,January,4,1486,1–2 days,80.0,Mea,No
TCKT_028602,2022-01-04 22:41:11,CUST_04924,Small_Business,Web_Form,Data_Export,Feature_Request,Medium,Resolved,Standard,35.1,Negative,2,Api_Client,Latam,2022,1,January,4,1486,1–2 days,40.0,Latam,No
TCKT_065236,2022-01-04 22:49:43,CUST_06606,Individual,Chat,Analytics_Dashboard,Performance,Urgent,Closed No Action,Standard,112.55,Neutral,0,Web,Eu,2022,1,January,4,1486,3–7 days,0.0,Eu,Yes
TCKT_029960,2022-01-04 22:59:50,CUST_09693,Individual,Email,Notifications,How_To,Low,Resolved,Standard,31.52,Negative,3,Web,Eu,2022,1,January,4,1486,1–2 days,60.0,Eu,No
TCKT_020415,2022-01-05 01:26:50,CUST_05671,Individual,In_App,Data_Export,How_To,Medium,In Progress,Standard,29.91,Positive,4,Ios,Apac,2022,1,January,5,1486,1–2 days,80.0,Apac,No
TCKT_017189,2022-01-05 01:34:16,CUST_00868,Individual,Web_Form,Login_Auth,Other,Medium,Closed No Action,Gold,178.54,Positive,4,Web,Mea,2022,1,January,5,1486,7+ days,80.0,Mea,Yes
TCKT_024488,2022-01-05 02:05:06,CUST_05474,Individual,Chat,Mobile_App,How_To,Low,Open,Platinum,29.91,Positive,5,Desktop_App,Mea,2022,1,January,5,1486,1–2 days,100.0,Mea,No
TCKT_007344,2022-01-05 02:09:32,CUST_06584,Education,Web_Form,Billing,Security_Concern,Low,On Hold,Standard,29.91,Negative,0,Desktop_App,Latam,2022,1,January,5,1486,1–2 days,0.0,Latam,No
TCKT_023181,2022-01-05 03:50:53,CUST_06231,Small_Business,Chat,Login_Auth,Other,High,Resolved,Standard,5.39,Positive,0,Desktop_App,Eu,2022,1,January,5,1486,<12h,0.0,Eu,No
TCKT_074488,2022-01-05 06:33:30,CUST_01645,Individual,Web_Form,Login_Auth,Performance,Medium,Resolved,Standard,32.81,Very_Positive,5,Desktop_App,Mea,2022,1,January,5,1486,1–2 days,100.0,Mea,No
TCKT_095081,2022-01-05 08:38:59,CUST_06666,Small_Business,Chat,Analytics_Dashboard,Performance,Medium,In Progress,Standard,29.91,Neutral,3,Web,Mea,2022,1,January,5,1486,1–2 days,60.0,Mea,No
TCKT_032059,2022-01-05 09:26:28,CUST_07768,Individual,In_App,Notifications,Performance,Medium,Closed No Action,Standard,54.43,Neutral,3,Api_Client,Mea,2022,1,January,5,1486,2–3 days,60.0,Mea,Yes
TCKT_001735,2022-01-05 09:40:57,CUST_09263,Individual,Phone_Transcript,Api_Integration,How_To,Medium,Resolved,Standard,42.71,Very_Positive,5,Android,Unknown,2022,1,January,5,1486,1–2 days,100.0,Unknown,No
TCKT_065099,2022-01-05 11:00:18,CUST_07587,Non_Profit,Phone_Transcript,Login_Auth,Account_Access,Medium,On Hold,Gold,29.91,Negative,3,Ios,Mea,2022,1,January,5,1486,1–2 days,60.0,Mea,No
TCKT_096631,2022-01-05 13:57:56,CUST_01630,Enterprise,In_App,Login_Auth,Account_Access,Low,In Progress,Standard,29.91,Neutral,4,Desktop_App,Mea,2022,1,January,5,1485,1–2 days,80.0,Mea,No
TCKT_056254,2022-01-05 14:59:23,CUST_05508,Education,Phone_Transcript,Analytics_Dashboard,Security_Concern,Medium,Resolved,Standard,39.11,Negative,2,Api_Client,Mea,2022,1,January,5,1485,1–2 days,40.0,Mea,No
TCKT_066660,2022-01-05 15:20:40,CUST_08442,Enterprise,Chat,Api_Integration,Performance,High,Resolved,Gold,18.95,Very_Negative,0,Desktop_App,Unknown,2022,1,January,5,1485,12–24h,0.0,Unknown,No
TCKT_093652,2022-01-05 15:24:02,CUST_06062,Small_Business,In_App,Login_Auth,Security_Concern,Medium,Resolved,Gold,45.37,Neutral,4,Ios,Mea,2022,1,January,5,1485,1–2 days,80.0,Mea,No
TCKT_017069,2022-01-05 15:28:43,CUST_08392,Non_Profit,Web_Form,Api_Integration,Other,High,In Progress,Standard,29.91,Neutral,3,Web,Mea,2022,1,January,5,1485,1–2 days,60.0,Mea,No
TCKT_030436,2022-01-05 15:29:29,CUST_06055,Small_Business,In_App,Notifications,Account_Access,High,Resolved,Standard,8.3,Positive,0,Api_Client,Apac,2022,1,January,5,1485,<12h,0.0,Apac,No
TCKT_094405,2022-01-05 15:31:01,CUST_04536,Non_Profit,Email,Api_Integration,Bug,Medium,Resolved,Standard,46.53,Very_Negative,0,Ios,Latam,2022,1,January,5,1485,1–2 days,0.0,Latam,No
TCKT_046969,2022-01-05 16:14:12,CUST_09638,Small_Business,In_App,Notifications,Performance,Medium,Resolved,Platinum,7.61,Very_Negative,2,Desktop_App,Eu,2022,1,January,5,1485,<12h,40.0,Eu,No
TCKT_018806,2022-01-05 17:05:40,CUST_06020,Small_Business,Web_Form,Api_Integration,Security_Concern,Low,In Progress,Standard,29.91,Negative,2,Desktop_App,Unknown,2022,1,January,5,1485,1–2 days,40.0,Unknown,No
TCKT_090285,2022-01-05 17:13:50,CUST_06096,Non_Profit,Phone_Transcript,Notifications,Other,High,Resolved,Standard,17.24,Very_Positive,5,Api_Client,Latam,2022,1,January,5,1485,12–24h,100.0,Latam,No
TCKT_022365,2022-01-05 17:19:04,CUST_06760,Small_Business,Chat,Data_Export,Account_Access,High,Resolved,Standard,22.06,Neutral,4,Ios,Eu,2022,1,January,5,1485,12–24h,80.0,Eu,No
TCKT_061140,2022-01-05 17:19:23,CUST_06280,Small_Business,Web_Form,Notifications,How_To,Medium,Resolved,Gold,10.31,Positive,0,Web,Eu,2022,1,January,5,1485,<12h,0.0,Eu,No
TCKT_096517,2022-01-05 17:45:42,CUST_00423,Education,Web_Form,Billing,Other,Low,Closed No Action,Standard,181.36,Very_Negative,2,Web,Apac,2022,1,January,5,1485,7+ days,40.0,Apac,Yes
TCKT_035742,2022-01-05 18:27:29,CUST_03691,Individual,In_App,Data_Export,Feature_Request,High,Open,Gold,29.91,Negative,3,Ios,Apac,2022,1,January,5,1485,1–2 days,60.0,Apac,No
TCKT_088119,2022-01-05 19:01:53,CUST_07375,Individual,Email,Billing,Billing_Problem,Low,In Progress,Gold,29.91,Negative,3,Api_Client,Unknown,2022,1,January,5,1485,1–2 days,60.0,Unknown,No
TCKT_032314,2022-01-05 19:04:56,CUST_08822,Non_Profit,Web_Form,Notifications,Account_Access,Medium,Resolved,Standard,17.03,Very_Negative,1,Ios,Unknown,2022,1,January,5,1485,12–24h,20.0,Unknown,No
TCKT_061625,2022-01-05 19:35:08,CUST_08957,Education,Phone_Transcript,Mobile_App,Bug,Low,Resolved,Gold,33.05,Positive,0,Web,Unknown,2022,1,January,5,1485,1–2 days,0.0,Unknown,No
TCKT_077438,2022-01-05 19:35:15,CUST_01997,Small_Business,Web_Form,Analytics_Dashboard,Bug,Medium,In Progress,Standard,29.91,Negative,0,Ios,Eu,2022,1,January,5,1485,1–2 days,0.0,Eu,No
TCKT_065974,2022-01-05 20:06:26,CUST_06150,Individual,Chat,Analytics_Dashboard,Security_Concern,Low,In Progress,Standard,29.91,Negative,3,Android,Eu,2022,1,January,5,1485,1–2 days,60.0,Eu,No
TCKT_054550,2022-01-05 21:16:51,CUST_05106,Non_Profit,Email,Billing,Billing_Problem,Urgent,In Progress,Gold,29.91,Very_Negative,0,Web,Eu,2022,1,January,5,1485,1–2 days,0.0,Eu,No
TCKT_063948,2022-01-05 21:40:45,CUST_05912,Education,Email,Data_Export,How_To,Low,Resolved,Standard,37.98,Neutral,4,Desktop_App,Eu,2022,1,January,5,1485,1–2 days,80.0,Eu,No
TCKT_028792,2022-01-06 00:05:13,CUST_08577,Education,Web_Form,Login_Auth,Billing_Problem,Medium,Resolved,Standard,24.95,Negative,3,Desktop_App,Eu,2022,1,January,6,1485,1–2 days,60.0,Eu,No
TCKT_014730,2022-01-06 00:23:49,CUST_06234,Enterprise,Web_Form,Notifications,Security_Concern,Low,Resolved,Standard,19.1,Positive,4,Web,Eu,2022,1,January,6,1485,12–24h,80.0,Eu,No
TCKT_074048,2022-01-06 01:07:41,CUST_03848,Non_Profit,Email,Billing,Performance,Medium,In Progress,Gold,29.91,Very_Negative,1,Web,Apac,2022,1,January,6,1485,1–2 days,20.0,Apac,No
TCKT_076513,2022-01-06 01:07:42,CUST_06866,Education,Chat,Billing,Feature_Request,Medium,Open,Standard,29.91,Neutral,3,Api_Client,Apac,2022,1,January,6,1485,1–2 days,60.0,Apac,No
TCKT_090999,2022-01-06 01:38:14,CUST_04061,Enterprise,Phone_Transcript,Login_Auth,Other,Low,Resolved,Standard,63.97,Positive,0,Desktop_App,Mea,2022,1,January,6,1485,2–3 days,0.0,Mea,Yes
TCKT_039070,2022-01-06 02:01:41,CUST_04443,Individual,Email,Login_Auth,Performance,Low,Resolved,Gold,61.12,Very_Negative,1,Ios,Latam,2022,1,January,6,1485,2–3 days,20.0,Latam,Yes
TCKT_030630,2022-01-06 03:27:04,CUST_06465,Non_Profit,Chat,Analytics_Dashboard,Other,Medium,In Progress,Standard,29.91,Neutral,4,Web,Mea,2022,1,January,6,1485,1–2 days,80.0,Mea,No
TCKT_008732,2022-01-06 03:40:26,CUST_07297,Non_Profit,Email,Analytics_Dashboard,Performance,High,Closed No Action,Standard,113.26,Very_Positive,0,Desktop_App,Unknown,2022,1,January,6,1485,3–7 days,0.0,Unknown,Yes
TCKT_044235,2022-01-06 04:17:00,CUST_03658,Small_Business,Email,Api_Integration,Other,High,Resolved,Standard,15.51,Positive,5,Api_Client,Eu,2022,1,January,6,1485,12–24h,100.0,Eu,No
TCKT_001101,2022-01-06 04:19:24,CUST_00062,Enterprise,Phone_Transcript,Api_Integration,How_To,High,Resolved,Standard,13.46,Negative,2,Android,Eu,2022,1,January,6,1485,12–24h,40.0,Eu,No
